,Value (kWh),notes,Date,time,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week,year
16856,0.327,weekday,2018-04-05,08:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16857,0.319,weekday,2018-04-05,09:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16858,0.326,weekday,2018-04-05,10:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16859,0.3229999999999999,weekday,2018-04-05,11:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16860,0.313,weekday,2018-04-05,12:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16861,0.259,weekday,2018-04-05,13:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16862,0.254,weekday,2018-04-05,14:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16863,0.251,weekday,2018-04-05,15:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16864,0.373,weekday,2018-04-05,16:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16865,0.442,weekday,2018-04-05,17:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16866,0.436,weekday,2018-04-05,18:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16867,0.5920000000000001,weekday,2018-04-05,19:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16868,0.336,weekday,2018-04-05,20:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16869,0.866,weekday,2018-04-05,21:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16870,1.003,weekday,2018-04-05,22:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16871,0.623,weekday,2018-04-05,23:00:00,4,81,74.9,68,74,70.2,65,93,85.3,69,18,8.6,0,30.0,29.9,29.9,0.0,3,2018
16872,0.59,weekend,2018-05-05,00:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16873,3.1289999999999996,weekend,2018-05-05,01:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16874,2.298,weekend,2018-05-05,02:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16875,1.398,weekend,2018-05-05,03:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16876,1.269,weekend,2018-05-05,04:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16877,1.056,weekend,2018-05-05,05:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16878,0.322,weekend,2018-05-05,06:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16879,0.282,weekend,2018-05-05,07:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16880,0.406,weekend,2018-05-05,08:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16881,0.782,weekend,2018-05-05,09:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16882,0.589,weekend,2018-05-05,10:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16883,0.441,weekend,2018-05-05,11:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16884,1.092,weekend,2018-05-05,12:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16885,2.661,weekend,2018-05-05,13:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16886,2.295,weekend,2018-05-05,14:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16887,1.807,weekend,2018-05-05,15:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16888,1.779,weekend,2018-05-05,16:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16889,2.199,weekend,2018-05-05,17:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16890,2.012,weekend,2018-05-05,18:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16891,0.8190000000000001,weekend,2018-05-05,19:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16892,1.818,weekend,2018-05-05,20:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16893,1.173,weekend,2018-05-05,21:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16894,0.75,weekend,2018-05-05,22:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16895,0.504,weekend,2018-05-05,23:00:00,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5,2018
16896,0.591,weekday,2018-06-05,00:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16897,0.326,weekday,2018-06-05,01:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16898,2.84,weekday,2018-06-05,02:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16899,1.467,weekday,2018-06-05,03:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16900,1.09,weekday,2018-06-05,04:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16901,0.5660000000000001,weekday,2018-06-05,05:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16902,0.4529999999999999,weekday,2018-06-05,06:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16903,0.346,weekday,2018-06-05,07:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16904,0.6609999999999999,weekday,2018-06-05,08:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16905,0.708,weekday,2018-06-05,09:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16906,0.516,weekday,2018-06-05,10:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16907,1.146,weekday,2018-06-05,11:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16908,0.496,weekday,2018-06-05,12:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16909,0.5379999999999999,weekday,2018-06-05,13:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16910,0.474,weekday,2018-06-05,14:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16911,0.369,weekday,2018-06-05,15:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16912,0.354,weekday,2018-06-05,16:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16913,0.3939999999999999,weekday,2018-06-05,17:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16914,1.776,weekday,2018-06-05,18:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16915,3.2489999999999997,weekday,2018-06-05,19:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16916,3.0589999999999997,weekday,2018-06-05,20:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16917,0.7929999999999999,weekday,2018-06-05,21:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16918,2.6180000000000003,weekday,2018-06-05,22:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16919,1.704,weekday,2018-06-05,23:00:00,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1,2018
16920,1.504,weekday,2018-07-05,00:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16921,2.528,weekday,2018-07-05,01:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16922,1.439,weekday,2018-07-05,02:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16923,1.115,weekday,2018-07-05,03:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16924,0.928,weekday,2018-07-05,04:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16925,0.643,weekday,2018-07-05,05:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16926,0.523,weekday,2018-07-05,06:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16927,0.3779999999999999,weekday,2018-07-05,07:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16928,0.258,weekday,2018-07-05,08:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16929,0.262,weekday,2018-07-05,09:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16930,0.353,weekday,2018-07-05,10:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16931,0.3429999999999999,weekday,2018-07-05,11:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16932,0.306,weekday,2018-07-05,12:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16933,0.247,weekday,2018-07-05,13:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16934,0.8420000000000001,weekday,2018-07-05,14:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16935,0.491,weekday,2018-07-05,15:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16936,0.3939999999999999,weekday,2018-07-05,16:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16937,0.495,weekday,2018-07-05,17:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16938,1.287,weekday,2018-07-05,18:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16939,1.737,weekday,2018-07-05,19:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16940,1.4280000000000002,weekday,2018-07-05,20:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16941,2.084,weekday,2018-07-05,21:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16942,1.12,weekday,2018-07-05,22:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16943,2.7889999999999997,weekday,2018-07-05,23:00:00,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3,2018
16944,2.7,weekend,2018-08-05,00:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16945,1.6269999999999998,weekend,2018-08-05,01:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16946,1.4069999999999998,weekend,2018-08-05,02:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16947,1.037,weekend,2018-08-05,03:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16948,0.903,weekend,2018-08-05,04:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16949,0.7929999999999999,weekend,2018-08-05,05:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16950,0.594,weekend,2018-08-05,06:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16951,0.377,weekend,2018-08-05,07:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16952,0.324,weekend,2018-08-05,08:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16953,0.304,weekend,2018-08-05,09:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16954,0.258,weekend,2018-08-05,10:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16955,0.255,weekend,2018-08-05,11:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16956,0.35,weekend,2018-08-05,12:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16957,0.3339999999999999,weekend,2018-08-05,13:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16958,0.288,weekend,2018-08-05,14:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16959,0.4029999999999999,weekend,2018-08-05,15:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16960,0.409,weekend,2018-08-05,16:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16961,0.425,weekend,2018-08-05,17:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16962,0.902,weekend,2018-08-05,18:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16963,1.71,weekend,2018-08-05,19:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16964,2.7880000000000003,weekend,2018-08-05,20:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16965,1.557,weekend,2018-08-05,21:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16966,3.167,weekend,2018-08-05,22:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16967,3.714,weekend,2018-08-05,23:00:00,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6,2018
16968,2.097,weekday,2018-09-05,00:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16969,1.5719999999999998,weekday,2018-09-05,01:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16970,1.232,weekday,2018-09-05,02:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16971,0.957,weekday,2018-09-05,03:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16972,0.615,weekday,2018-09-05,04:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16973,0.7829999999999999,weekday,2018-09-05,05:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16974,0.616,weekday,2018-09-05,06:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16975,0.283,weekday,2018-09-05,07:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16976,0.2769999999999999,weekday,2018-09-05,08:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16977,0.268,weekday,2018-09-05,09:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16978,0.3379999999999999,weekday,2018-09-05,10:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16979,0.317,weekday,2018-09-05,11:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16980,0.727,weekday,2018-09-05,12:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16981,0.287,weekday,2018-09-05,13:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16982,0.741,weekday,2018-09-05,14:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16983,0.585,weekday,2018-09-05,15:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16984,0.568,weekday,2018-09-05,16:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16985,0.633,weekday,2018-09-05,17:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16986,0.908,weekday,2018-09-05,18:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16987,1.49,weekday,2018-09-05,19:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16988,2.6860000000000004,weekday,2018-09-05,20:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16989,1.843,weekday,2018-09-05,21:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16990,2.161,weekday,2018-09-05,22:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16991,1.4480000000000002,weekday,2018-09-05,23:00:00,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2,2018
16992,1.307,weekday,2018-10-05,00:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
16993,1.077,weekday,2018-10-05,01:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
16994,0.7390000000000001,weekday,2018-10-05,02:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
16995,0.715,weekday,2018-10-05,03:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
16996,0.321,weekday,2018-10-05,04:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
16997,0.366,weekday,2018-10-05,05:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
16998,0.528,weekday,2018-10-05,06:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
16999,0.356,weekday,2018-10-05,07:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17000,0.322,weekday,2018-10-05,08:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17001,0.306,weekday,2018-10-05,09:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17002,0.379,weekday,2018-10-05,10:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17003,0.369,weekday,2018-10-05,11:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17004,0.407,weekday,2018-10-05,12:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17005,0.509,weekday,2018-10-05,13:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17006,0.555,weekday,2018-10-05,14:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17007,0.414,weekday,2018-10-05,15:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17008,0.5329999999999999,weekday,2018-10-05,16:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17009,0.506,weekday,2018-10-05,17:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17010,1.618,weekday,2018-10-05,18:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17011,3.36,weekday,2018-10-05,19:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17012,4.382,weekday,2018-10-05,20:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17013,2.641,weekday,2018-10-05,21:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17014,1.4269999999999998,weekday,2018-10-05,22:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17015,2.095,weekday,2018-10-05,23:00:00,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4,2018
17016,1.7619999999999998,weekday,2018-11-05,00:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17017,1.422,weekday,2018-11-05,01:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17018,0.975,weekday,2018-11-05,02:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17019,0.972,weekday,2018-11-05,03:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17020,0.8640000000000001,weekday,2018-11-05,04:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17021,0.621,weekday,2018-11-05,05:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17022,0.4429999999999999,weekday,2018-11-05,06:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17023,0.332,weekday,2018-11-05,07:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17024,0.367,weekday,2018-11-05,08:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17025,0.304,weekday,2018-11-05,09:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17026,0.285,weekday,2018-11-05,10:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17027,0.384,weekday,2018-11-05,11:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
17028,0.606,weekday,2018-11-05,12:00:00,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0,2018
