,id,edit_history_tweet_ids,lang,created_at,text,author_id
80,1601632270867058688,['1601632270867058688'],en,2022-12-10T17:37:44.000Z,"@Mr_TeacherH @BitKanOfficial @BscPitbull @KibaInuWorld @VoltInuOfficial 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsV8nFy",1541620796728250368
81,1601632238461800448,['1601632238461800448'],en,2022-12-10T17:37:37.000Z,"@Scott_B_UK89 @BitKanOfficial @BscPitbull @KibaInuWorld @VoltInuOfficial 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsV8nFy",1541620796728250368
82,1601632202911277056,['1601632202911277056'],en,2022-12-10T17:37:28.000Z,"@BitKanOfficial @BscPitbull @KibaInuWorld @VoltInuOfficial 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
83,1601632158111911936,['1601632158111911936'],en,2022-12-10T17:37:18.000Z,"@4M_Mak_Samurai @Idyllic_Rbxs @AtamaSamurai @Ramesh5059 @Nazanin_RBXS @NavaroSamurai @SERENA_SAMURAI3 @Hosein_samurai1 @Samira_cryptoo 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
84,1601632117376811008,['1601632117376811008'],en,2022-12-10T17:37:08.000Z,"@lexaa_samurai @FathomFinance 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
85,1601632063886880768,['1601632063886880768'],en,2022-12-10T17:36:55.000Z,"@Roya_samurai3 @Sufia_samurai @lexaa_samurai @Zarysamurai 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
86,1601631980567027717,['1601631980567027717'],en,2022-12-10T17:36:35.000Z,"RT @hubermanlab: If caffeine gives you the jitters, take 100mg Theanine alongside it. This is actually the approach many energy drink (and…",1107975309238984705
87,1601631557147844608,['1601631557147844608'],en,2022-12-10T17:34:54.000Z,"@DavidInGeneva @THORChain 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
88,1601631507915100160,['1601631507915100160'],en,2022-12-10T17:34:43.000Z,"@Mark_Crypto_off @ATHprotocol @DroverToken @KibaInuWorld @KibaInuGlobal @GulfCoin_ @kibajoker 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
89,1601631489867022337,['1601631489867022337'],en,2022-12-10T17:34:38.000Z,"@dune_zero @AdvantisToken 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
90,1601631454265425921,['1601631454265425921'],en,2022-12-10T17:34:30.000Z,"@nft_kevin @TrippinApeNFT 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsV8nFy",1541620796728250368
91,1601631433302626305,['1601631433302626305'],en,2022-12-10T17:34:25.000Z,"@CryptoBoltx 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
92,1601631415988236289,['1601631415988236289'],en,2022-12-10T17:34:21.000Z,"@GoshFinder @foxesbits 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsV8nFy",1541620796728250368
93,1601631364813819908,['1601631364813819908'],en,2022-12-10T17:34:08.000Z,"@drnemesiseth 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
94,1601631333414973441,['1601631333414973441'],en,2022-12-10T17:34:01.000Z,"@MoonTools_Erc @tqsully @cryptoskullx @realdogen @Thorshammergems 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsV8nFy",1541620796728250368
95,1601631317996601345,['1601631317996601345'],en,2022-12-10T17:33:57.000Z,"@6yocNFTProject 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsV8nFy",1541620796728250368
96,1601631299873431552,['1601631299873431552'],en,2022-12-10T17:33:53.000Z,"@painterargon @quziraxfusayama @CommerceImplied @ErikWagn3r @EmsarArt @MaryanneChisho2 @obiwanmama @kseni_cher 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
97,1601631263030644737,['1601631263030644737'],en,2022-12-10T17:33:44.000Z,"@AstroTalesNFT 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
98,1601631246144397313,['1601631246144397313'],en,2022-12-10T17:33:40.000Z,"@NFR_eth 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
99,1601631227530088452,['1601631227530088452'],en,2022-12-10T17:33:36.000Z,"@LunaClassicHQ 📣🥳We are proud to announce a new token is born... CasolCoin is a community token that aims to change our energy consumption. Presale is coming soon...⏱️
#saveEarth

Website: https://t.co/u4WPsVqwTG",1541620796728250368
0,1601674099545079808,['1601674099545079808'],en,2022-12-10T20:23:57.000Z,"@DailyCaller They're going to use energy consumption as a weapon to control people. COVID-19 and other man-made disasters are being used in the same way. They re-define words to control the language, thereby controlling ""We, the Subjects"". BC it's an ""EMERGENCY"". ESG = CONTROL.",4458584178
1,1601674014119800837,['1601674014119800837'],en,2022-12-10T20:23:37.000Z,@Joelscotthalkes Clearly we need to do something about wasteful consumption and misallocation of energy resources. But pretending green solutions to everything are only absent due to a lack of political will degrades your argument.,59101187
2,1601673686188052480,['1601673686188052480'],en,2022-12-10T20:22:19.000Z,"@michelletandler Work is one way to obtain money. Money is a way to store our work (as potential energy) to be used later for consumption for good that we need/want or for charitable means.

Money is also how we communicate with each other in order for humans to cooperate and conduct commerce.",390793904
3,1601671902892019712,['1601671902892019712'],en,2022-12-10T20:15:13.000Z,"RT @_IHREC: 5/5 Over half (55%) of people are concerned that they will not be able to cover household energy costs over the next year, with…",20692204
4,1601671342037897217,['1601671342037897217'],en,2022-12-10T20:13:00.000Z,"Here are a few simple habits you can adopt to quickly begin making a difference in your energy consumption:

●       Switch to green energy options
●       Turn off the lights as you exit a room
●       Use energy-saving lightbulbs
#IndraEnergy #EnergySolutions https://t.co/yduzgNNy7d",1194748222423650320
5,1601671322685255680,['1601671322685255680'],en,2022-12-10T20:12:55.000Z,"RT @Coach_Riad_: Worried your energy level is always low? Use this:

The Big 3:

Sleep:
🔸 Aim for 7-9hours of quality sleep per night.

Eat…",1587044477331349504
6,1601669657114464257,['1601669657114464257'],en,2022-12-10T20:06:18.000Z,"@lilmshappyplant @DailyCaller Also, all this energy efficient stuff (from lightbulbs on up) has = much &gt;$$ and had little to no effect on actual energy usage as proven by my monthly energy consumption report from my provider.",1599815723169320961
7,1601667799834718208,['1601667799834718208'],en,2022-12-10T19:58:55.000Z,"Intel Core i9-13900K: up to 350 W energy consumption thanks to ""extreme performance"" mode - https://t.co/UKRCQbtS5j https://t.co/AgNSbnUcss",1456266584134094862
8,1601667673687216128,['1601667673687216128'],en,2022-12-10T19:58:25.000Z,"All bitcoin nodes are competing against each other in solving a cryptographic puzzle. Because the solution is found randomly, is elected the leader of the round who produces the next block. This algorithm is called “Proof of work” and results in a lot of energy consumption.",1520459730912788484
9,1601665127237185536,['1601665127237185536'],en,2022-12-10T19:48:18.000Z,"ok @elonmusk, my name is not important right now what important is getting your attention.

I may have an idea/theory/plan, on how we can advance humanity into the age of space travel.

my plans will improve or energy grid/consumption.

my theory should help create new elements",1135264375558696961
10,1601664335658377216,['1601664335658377216'],en,2022-12-10T19:45:09.000Z,"@Noahpinion This is just power generation. That's the easy part. If you look at primary energy consumption, even in a country like Germany PV is still a tiny fraction. https://t.co/wNjoUXgGFL",4919482001
11,1601663572953927680,['1601663572953927680'],en,2022-12-10T19:42:07.000Z,@TrippAdams18 @SwipeWright An everyone must cut their energy consumption to save the planet but it's ok to bring in millions of immigrants that as they increase their standard of living also become consumers and drastically increase their energy consumption and CO2 footprint.,195192814
12,1601662961093054464,['1601662961093054464'],en,2022-12-10T19:39:42.000Z,"RT @OdumuOtuogha: @QuaiNetwork I can't wait to ask questions. Since quai uses POW mechanism, how do you intend to solve the high energy con…",823467503313485824
13,1601662686890463232,['1601662686890463232'],en,2022-12-10T19:38:36.000Z,"@Theekshana612 @hiragananinja Your body that does this to produce energy to ensure human movement, and store energy in excess of body consumption in cells in the form of adenosine triphosphate.
I am talking about whiskey or alcohol, you are the one who introduces it into your body,",1221430252326526978
14,1601662327824453632,['1601662327824453632'],en,2022-12-10T19:37:11.000Z,"@TeslaTechnics Yes, I agree it’s energy consumption is a terrible problem.",1398753589045116934
15,1601661559410860032,['1601661559410860032'],en,2022-12-10T19:34:07.000Z,@robnewlandukusa I will admit that during its bull-run I did believe there was something to it although the insane energy consumption of transacting and mining was a big concern of mine. For the energy consumption alone it should probably die…,1230094423523983361
16,1601660452098174977,['1601660452098174977'],en,2022-12-10T19:29:43.000Z,@dorfman_p Appears impressive until you explain people that in most developed countries electricity is only about 15% of the total energy consumption. So at half of Ireland's electricity use that amounts to wind having provided 8% of Ireland's energy last month. 🤔,246213562
17,1601657066233679872,['1601657066233679872'],en,2022-12-10T19:16:16.000Z,"RT @SaveStandard: “Adopting fall-back [Standard Time] year-round will benefit sleep patterns, improve mental health and empathy.” #EndDayli…",415733099
18,1601656746811936768,['1601656746811936768'],en,2022-12-10T19:15:00.000Z,"RT @cognazor: @serraotweets Tech gave us many nice things, but it also pushed us to the brink of biosphere collapse and an energy cliff. We…",752984680765329408
19,1601655423484178433,['1601655423484178433'],en,2022-12-10T19:09:44.000Z,RT @ESBGroup: Small changes really can make a big difference in our energy consumption this winter.,1262803762508443648
